episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,fit_gain,cond_psi,beta_cos,beta_relerr,pred_err,updates,skipped,bounded,diverged,conf,trust_pol,trust_app,corr_frac,explained,corr_dark,resid_after,reward,v_out,cr,q_loss,destroy,steps
51,train,pact,3.0,0,0.5015085098678519,0.11554820628784206,0.1444352494422769,0.08089261037535249,0.009065551176729561,0.017334644775253146,0.8026543831974892,0.8147758570924464,0.5604885628283274,1201.281381774647,0.5894347588886277,1.9562276110489498,0.06566659794442324,12257.0,0.0,2456.0,0.0,0.9910333765101732,0.9000000000000004,0.8919300187581752,0.8678188678128957,0.4952999390588322,0.12094773524082623,0.06495403025638327,-0.1042731962891576,0.12400152149106125,0.35564853556485354,0.8147758561159192,0.0,239
52,train,pact,3.0,0,0.5012103088587818,0.12011034480969421,0.15013792205401735,0.0850767109808064,0.004184100543105951,0.01714704111320742,0.8034307564526921,0.8148948497228543,0.6421114321034324,1180.0842254510983,0.6951059043158049,2.2835744714138397,0.06571550296997519,12495.0,0.0,2456.0,0.0,0.9916271512478465,0.9000000000000004,0.892464418042155,0.7963622489785651,0.5089631348179509,0.0962400587896506,0.06650463645794588,-0.1050844275709098,0.13693419551160135,0.3807531380753138,0.8148948497343642,0.0,239
53,train,pact,3.0,0,0.34251428529070727,0.07601732093874995,0.09502164496716356,0.05439330693568146,0.0027894003620706344,0.01643183488188366,0.803859032784047,0.8066114870574185,0.5368500915531335,1252.8557915468095,0.6711581772715477,3.6687266844087065,0.056910084455057776,12733.0,0.0,2456.0,0.0,0.9910992488701473,0.9000000000000004,0.8919893004405448,0.4601686683528052,0.4963102915482499,0.041077026698891954,0.05862447347786184,-0.10431359414201553,0.13186255864080132,0.3514644351464435,0.8066114906358213,0.0,239
54,train,pact,3.0,0,0.15576158431569304,0.041088494707517416,0.05136061593703024,0.02161785274369946,0.0006973500905176586,0.018027604807452708,0.8276829251933796,0.8369383546348396,0.6011935377719512,1195.271398568253,0.6622872285264306,7.109528396418903,0.03957822365846064,12971.0,0.0,2456.0,0.0,0.9913179697351975,0.9000000000000004,0.892186151139407,1.3331812248387807,0.3940007576491361,0.021960434682953816,0.03489422415885841,-0.1120363327831607,0.17446430835552176,0.3723849372384937,0.8369383535264072,0.0,239
55,train,pact,3.0,0,0.44414848793262934,0.10259999162269984,0.12824998077999852,0.08437936045385305,0.0006973500905176586,0.016366516205844582,0.82469656489883,0.8215210370438867,0.5887638850441538,1028.017030340857,0.7354742480621178,3.965130897433688,0.04356059908547105,13209.0,0.0,2456.0,0.0,0.9909948145495299,0.9000000000000004,0.891895313642015,0.5395977964428171,0.5822975683557114,0.00231670329409938,0.04861937888394301,-0.107614718493332,0.13630024090275136,0.37656903765690375,0.8215210409620848,0.0,239
56,train,pact,3.0,0,0.2322390740961382,0.04666046800407438,0.058325581072609135,0.0202231526250121,0.009065551176729561,0.016400951947179082,0.7902978580741205,0.800354253485113,0.4585558558857092,1045.5464648641803,0.8180420288979757,0.5795180687844503,0.06005418176712102,13447.0,0.0,2456.0,0.0,0.9906924573946199,0.9000000000000004,0.8916231967415271,0.38758235086528103,0.40456999578872255,0.055569432329409,0.05783570076292186,-0.10303706448141135,0.12336756688221125,0.37656903765690375,0.8003542520449627,0.0,239
57,train,pact,3.0,0,0.1371777911142497,0.032684744262646996,0.04085592780624568,0.017433752138245554,0.00488145063362361,0.016867383203964102,0.8274953544888037,0.8394343063671719,0.286372558404711,1224.573241165991,0.6499899770425454,0.9029999844199943,0.043452183386236895,13685.0,0.0,2456.0,0.0,0.9909203421620645,0.9000000000000004,0.8918282893412283,0.33343153632310585,0.35437316876413816,0.03231582009371974,0.04216156231198522,-0.10864418565820992,0.1383288956510714,0.4225941422594142,0.8394343102727045,0.0,239
58,train,pact,3.0,0,0.44414846890925763,0.1098173906047804,0.13727172850785524,0.09274756154006496,0.0,0.01707371019721265,0.8445475349615807,0.8564723624095757,0.6940765223742529,1085.031787313677,0.7999597499809504,2.827199978434391,0.0615273566807476,13923.0,0.0,2456.0,0.0,0.9919824587750136,0.9000000000000004,0.8927841889808368,0.9088776567660128,0.5579565009886198,0.042766899436425705,0.06024529863632124,-0.11514867487337613,0.1726892354507417,0.3389121338912134,0.8564723631277421,0.0,239
59,train,pact,3.0,0,0.09046233746581896,0.020711275423606238,0.025889093327632166,0.00488145063362361,0.0013947001810353172,0.016669410459159494,0.8049738059233422,0.8051196624793767,0.44469606552163926,1136.0940094632583,0.6375296781751402,1.813745387927259,0.023709990860841718,14161.0,0.0,2456.0,0.0,0.9910930998654545,0.9000000000000004,0.8919837721720899,0.6104326827422913,0.2349731431203892,0.010384953493844534,0.022629374493167747,-0.10497966879242454,0.1317357677190313,0.4309623430962343,0.805119660188396,0.0,239
60,eval,pact,3.0,0,0.38597856810663256,0.07073702535599752,0.08842127753301596,0.0013947001810353172,0.0,0.008426912374907489,0.554766689134941,0.5057994028763791,0.42652592711368864,3975.9468325052303,0.1926344720599004,3.1339638826737346,0.030407252726736146,14399.0,0.0,2456.0,0.0,0.9955324261258337,0.9000000000000004,0.8959791625393984,0.5498273852915544,0.5726722381313955,0.0004527128007098594,0.033997043976128856,-0.06522510640084928,0.05008241409915051,0.6861924686192469,0.5057994013487691,0.0,239
61,eval,pact,3.0,0,0.2615026996800263,0.05023697943571092,0.06279622015012837,0.00488145063362361,0.0,0.009553732003658137,0.560691804317251,0.5471129101938782,0.4046921297346698,33030.216813219144,-0.37266603096633777,31.46073706878279,0.04328117135763129,14637.0,0.0,2479.5899581589956,0.0,0.991636015880058,0.9000000000000004,0.8924723863601685,0.5548311853774208,0.4567872713847423,0.028992167721765164,0.04301284537450936,-0.06560711120643807,0.0015214910612400153,0.9707112970711297,0.5471129105644433,0.0,239
62,eval,pact,3.0,0,0.0,0.0,0.0,0.0,0.0,0.010623562023059219,0.557484482621548,0.5867817055231358,0.08271065899429095,218116.16303281905,0.12692666053771973,44.822513580322266,0.023019130859976034,14875.0,0.0,2552.845188284519,0.0,0.9966284348376127,0.9000000000000004,0.8969655742705118,nan,nan,0.01965219234057924,0.01965219206780694,-0.07033293187305416,0.0,1.0,0.5867817068173801,0.0,239
63,eval,pact,3.0,0,0.15197705929011698,0.027931482530521447,0.034914351346856644,0.0,0.0,0.009271721785233422,0.5510489354572535,0.5348074075816566,-0.3322813494041344,296590.32083551254,-0.006443303047239032,45.28041691161599,0.01831783137184852,15113.0,0.0,2685.3598326359834,0.0,0.9906492576190119,0.9000000000000004,0.8915843151852676,0.5618256181243377,0.47948784813992773,0.004175664215937205,0.017606119734622835,-0.06749301300972692,0.045771522758970465,0.7405857740585774,0.5348074064952497,0.0,239
64,eval,pact,3.0,0,0.029798324749413897,0.006994805431600356,0.008743506474031363,0.0,0.0,0.010092536094656924,0.5640026106495238,0.5715203146804826,-0.230241043352747,424361.4482217573,-0.6638315581876364,150.96553510402535,0.010662669427965663,15351.0,0.0,2791.899581589958,0.0,0.9944300924634335,0.9000000000000004,0.8949870664205511,1.046750469217965,0.1450420266124619,0.0053485838152676265,0.008517268689536337,-0.07111380489211258,0.011284392037530113,0.891213389121339,0.5715203131880662,0.0,239
65,eval,pact,3.0,0,0.4341484118583851,0.07975124546485489,0.09968905122873346,0.004184100543105951,0.0,0.008869351795777117,0.5652841216101308,0.5302158399605851,0.05160179583766891,387625.476791318,-0.03151228283064354,275.735529704074,0.0538050722171042,15589.0,0.0,2933.1799163179917,0.0,0.9884959656947826,0.9000000000000004,0.8896463458508128,0.6024652366227473,0.42634285950105577,0.025069573219271675,0.05312871819880312,-0.06378916908072349,0.0,1.0,0.5302158400797636,0.0,239
66,eval,pact,3.0,0,0.5015085098678519,0.10522673532897259,0.13153341287464754,0.0,0.0,0.008857448296972149,0.5676354126202012,0.5330107131014309,0.26357572767386706,382536.40978033474,-0.16892371448263463,188.83394005109076,0.03453846230409322,15827.0,0.0,3046.9916317991633,0.0,0.9928905549907285,0.9000000000000004,0.8936014801388505,0.7610164539404035,0.7075973392030708,0.04797094644835362,0.038104586909178284,-0.06677609977931365,0.018004310891340178,0.698744769874477,0.533010712236887,0.0,239
67,eval,pact,3.0,0,0.04666315660102996,0.012082983963128187,0.015103729057414837,0.0006973500905176586,0.003486750390240338,0.010815430371184293,0.5443930821064625,0.5864463146136895,-1.064226499910634,154796.68037395398,0.24833522500103986,149.661214676861,0.03661629092532783,16065.0,0.0,3171.899581589958,0.0,0.9943191573709623,0.9000000000000004,0.8948872197871428,1.661035212301956,-0.6630374378642894,0.019826969152639033,0.029704675118333686,-0.07577703213959151,0.06783314314695067,0.7154811715481172,0.5864463131266585,0.0,239
68,eval,pact,3.0,0,0.4634686679649094,0.08732750012941666,0.109159367785061,0.006276150814658927,0.0,0.00884995644105497,0.5699569019313636,0.5202451340822994,0.22419785912768236,485557.53942207113,-0.08730261872627745,286.0682086984483,0.04456144310027423,16303.0,0.0,3292.8870292887027,0.0,0.9905933116769192,0.9000000000000004,0.8915339626028946,0.6419452114571234,0.5274485067926162,0.012636662302871369,0.0458860618576688,-0.06157638352056402,0.0003803727653100038,0.9916317991631799,0.5202451324064851,0.0,239
69,eval,pact,3.0,0,3.583932445953487e-06,6.281613678160946e-07,7.852017402134556e-07,0.0,0.0,0.01051410025757227,0.5618279203460805,0.5841687206319186,-0.0642997410506883,543463.2137160042,-0.10320630669593811,635.1228637695312,0.01894497511534324,16541.0,0.0,3450.225941422594,0.0,0.9957703499115661,0.9000000000000004,0.8961932990840289,3101.710200763912,-4383.069633360583,0.01455229315769226,0.016379519614145535,-0.07021838206160083,0.0020286547483200205,0.9832635983263598,0.5841687216897208,0.0,239
70,train,pact,3.0,0,0.2905912866229464,0.06691266867687677,0.08364083034918991,0.05509065702619912,0.0027894003620706344,0.01648980070920622,0.8426222356044099,0.8256627241437904,-9.028739497148715,15051.236293904452,0.1911128850568039,356.529876927701,0.04527970346930012,16779.0,0.0,3565.0,0.0,0.981188937772268,0.9000000000000004,0.8830700174410473,0.4163476815426763,0.4549343320622976,0.008867986146254803,0.04352212907156077,-0.10302334318704941,0.09712184607582099,0.42677824267782427,0.8256627234152552,0.0,239
71,train,pact,3.0,0,0.0038738003089876893,0.0008435886800832263,0.0010544858347834233,0.0,0.004184100543105951,0.017125773489101163,0.8384726485198511,0.8527704981705135,0.2754074156783116,1339.8503877647752,0.7525765299797058,0.6706351637840271,0.03164269860564033,17017.0,0.0,3565.0,0.0,0.991364703018795,0.9000000000000004,0.8922282075782201,14.112250222359057,-13.767997076766987,0.019185504249936824,0.028048787200989037,-0.11012414859619392,0.1302142766577913,0.36401673640167365,0.8527704958988392,0.0,239
72,train,pact,3.0,0,0.005953148992843712,0.0015787349530990346,0.00197341855920785,0.0,0.0,0.016415924263463423,0.837022128277244,0.8369156548044173,0.2570420805380434,1209.8038146206525,0.28912724747817387,1.1410738481637324,0.002501285466765907,17255.0,0.0,3565.0,0.0,0.9910171408533551,0.9000000000000004,0.8919154058939244,0.3800240813069384,0.17016737912553903,0.001212129302837725,0.0023754515606018854,-0.10987772164106908,0.14771142386205147,0.35564853556485354,0.8369156556829283,0.0,239
73,train,pact,3.0,0,0.2531380826036473,0.06184036690798493,0.07730045375836381,0.04811715599632662,0.0013947001810353172,0.016841769852640427,0.8382872733361552,0.840389971952558,0.33760971261118244,1137.3764255156577,0.3684704064325309,1.1253321904018834,0.03373182263153543,17493.0,0.0,3565.0,0.0,0.9913330853733557,0.9000000000000004,0.8921997542161821,0.4139120537286749,0.4548170199602861,3.1448850371694374e-05,0.03657531595682375,-0.10947410394350143,0.1402307594776214,0.4100418410041841,0.8403899730539445,0.0,239
74,train,pact,3.0,0,0.228072871281629,0.045351323118635746,0.05668915063209752,0.017433752262941464,0.00488145063362361,0.015586449574702517,0.7649465533729377,0.7669793681619557,0.38235134721799874,1102.405170265102,0.6295397632042234,0.9421882853847169,0.05746937245734535,17731.0,0.0,3565.0,0.0,0.9913932149879104,0.9000000000000004,0.8922538675024918,0.3541404740032066,0.3679470218724149,0.049277255849912764,0.05592171971639424,-0.10351008057580155,0.15316343349816156,0.33472803347280333,0.7669793668045269,0.0,239
75,train,pact,3.0,0,0.37911919344205136,0.0735243701314495,0.09190545766134894,0.03207810416381229,0.0027894003620706344,0.015158603580134714,0.7332050682485852,0.7381324751855938,0.5882494783800516,1166.8323213585252,0.5190142409322651,3.943169537199092,0.04744967702137127,17969.0,0.0,3565.0,0.0,0.9899576665467298,0.9000000000000004,0.8909618824595686,1.002269079862469,0.5017523494924643,0.026592953684579194,0.045329919990900296,-0.10739310668363683,0.19766704703943194,0.2384937238493724,0.738132475432348,0.0,239
76,train,pact,3.0,0,0.0017479297706943053,0.0004394080103669709,0.0005492599677123036,0.0,0.0,0.017062327026674002,0.8562013251262729,0.8568131732890796,0.4802617177554254,922.2339617996535,0.5499577522277832,6.585958957672119,0.002840373580461898,18207.0,0.0,3565.0,0.0,0.9912912698470399,0.9000000000000004,0.8921621197437143,0.08330162851616713,0.0801282692845755,0.002368516218823722,0.0025879996743417423,-0.11365927975528743,0.16989983517180168,0.3514644351464435,0.8568131652028967,0.0,239
77,train,pact,3.0,0,0.02230692015294469,0.006283595708273006,0.007854494150633856,0.0,0.0,0.016752549939083566,0.8454563642645481,0.8429342503328203,0.46830226063229546,1311.901939232479,0.5594572125618428,6.0753726542744175,0.0054977794627052105,18445.0,0.0,3565.0,0.0,0.9913617000919007,0.9000000000000004,0.8922255059166433,0.1593101198630292,0.17599317244282942,0.0003550701758662861,0.005579413831746857,-0.10703961857125605,0.11829593001141119,0.40585774058577406,0.8429342509908386,0.0,239
78,train,pact,3.0,0,0.4085878510234286,0.08260446416739743,0.1032555743568006,0.04323570554974688,0.005578800724141269,0.015646569630536386,0.7660611407776757,0.7704691218531781,0.48061157494908097,1206.7812211423739,0.6573642675597299,2.425804879500776,0.06305611336985642,18683.0,0.0,3565.0,0.0,0.9906819180963429,0.9000000000000004,0.8916137053876741,0.7111060111164408,0.3552179426311538,0.026847474109859038,0.061496148499656296,-0.10531686081833762,0.17091416254596173,0.24686192468619247,0.7704691221139904,0.0,239
79,train,pact,3.0,0,0.0008817254575398053,0.0002863227263139025,0.0003579033785716389,0.0,0.0,0.016426108934367113,0.82707862668207,0.8273273296186615,0.4062352115639084,912.5374980591331,0.612712562084198,4.233142852783203,0.0029662556320179945,18921.0,0.0,3565.0,0.0,0.9908703064319978,0.9000000000000004,0.8917832521713928,0.09631060567414074,0.10305426347935842,0.002585841914716574,0.0026833653725006875,-0.10652323823137798,0.1184227209331812,0.4435146443514644,0.8273273290277651,0.0,239
80,train,pact,3.0,0,0.00791006892580767,0.002116672570413372,0.0026458405342077735,0.0,0.0,0.016730262599320436,0.8494891443262539,0.8497052503180803,0.34373301317502264,953.1364516254249,0.3604966799872752,1.0557111559053844,0.003279357938013487,19159.0,0.0,3565.0,0.0,0.9912855899483589,0.9000000000000004,0.8921570087077727,0.39627842764097404,0.13747224011571846,0.0015020694836449995,0.0031263261542594156,-0.11179588461432977,0.1626727526309116,0.3472803347280335,0.8497052485989969,0.0,239
81,train,pact,3.0,0,0.4554288766948919,0.09976814587105642,0.12471017593616049,0.061366807840858045,0.0013947001810353172,0.015554507102263958,0.7788861892712167,0.7663219073576907,0.4780488118342276,1035.0715840231924,0.5611204292983689,0.9129865581021648,0.042269330640824956,19397.0,0.0,3565.0,0.0,0.9907717133665683,0.9000000000000004,0.8916945193103167,0.5452862390740936,0.5764822614122289,5.615129853140388e-05,0.046480243618891685,-0.10028586733401497,0.1387092684163814,0.32217573221757323,0.7663219033706545,0.0,239
82,train,pact,3.0,0,0.30288375901140147,0.07299542711157167,0.09124427885368756,0.06066945775034038,0.007670850995694244,0.016917691976182692,0.8587464702678026,0.8634894967827338,0.4590525266765052,1064.2968987500817,0.6705454868190458,0.9149146788289856,0.06676633720175133,19635.0,0.0,3565.0,0.0,0.9910198662071548,0.9000000000000004,0.8919178594106411,0.4911954366368828,0.5100249893772059,0.061819747133859404,0.06615822817779547,-0.1087909323035735,0.11360466590592112,0.4476987447698745,0.8634894948055672,0.0,239
83,train,pact,3.0,0,0.00046352766528258015,0.00015921211289047073,0.0001990151194069889,0.0,0.005578800724141269,0.018109872535837495,0.8732778693093416,0.884334373050155,0.36197773856597965,1173.3284919770692,0.8962740898132324,0.4748317003250122,0.03548491459581456,19873.0,0.0,3565.0,0.0,0.9916585150124139,0.9000000000000004,0.8924926404673684,0.516862626992636,0.24836252316733798,0.03334467479380131,0.031248692662268096,-0.1097791339209236,0.09547356409281096,0.4351464435146444,0.88433437565598,0.0,239
84,train,pact,3.0,0,0.051011509713621825,0.012479758867077606,0.015599697764240065,0.0020920502715529757,0.0020920502715529757,0.017361460223396515,0.8299864754392512,0.8283637621163324,0.2413698251526725,1085.3598354451326,0.6851175557120575,1.2251865404919102,0.015706605191618227,20111.0,0.0,3565.0,0.0,0.9911104358389786,0.9000000000000004,0.8919993658943655,0.49819689844826415,0.14354291858793378,0.006064357881573697,0.014977155464324344,-0.10752945587848856,0.13376442246735135,0.39330543933054396,0.8283637654592539,0.0,239
85,train,pact,3.0,0,0.2864649582486312,0.05645414618894586,0.0705676785239813,0.03207810403911639,0.006973500905176585,0.016106601167376694,0.7772632076650484,0.7887785031331633,0.32868447949696783,1130.794824320901,0.6505726054778408,2.875318329578663,0.052774341020511005,20349.0,0.0,3565.0,0.0,0.9909924602907572,0.9000000000000004,0.891893190070675,0.6007271824108878,0.2366526687634639,0.018657964357984596,0.05090224528884921,-0.10806603930811264,0.16622289844047164,0.28870292887029286,0.7887785009562077,0.0,239
86,train,pact,3.0,0,0.501946137909228,0.11576719953075526,0.14470899064956835,0.08368201073742312,0.0027894003620706344,0.016878755821624312,0.822087820104974,0.8231535440458913,0.5513787112475439,1027.6934094289356,0.7283180398422305,1.8611053132362445,0.06071179346001228,20587.0,0.0,3565.0,0.0,0.9911013350327145,0.9000000000000004,0.891991181104253,0.7161479408958713,0.4771274687230088,0.004825817886739969,0.06213123980319229,-0.10717870387330466,0.13249651324965134,0.40585774058577406,0.8231535416254537,0.0,239
87,train,pact,3.0,0,0.12646471729623124,0.030816511697590445,0.0385206374968262,0.008368201086211903,0.0006973500905176586,0.017184632782586636,0.8369424465311123,0.8491670207498463,0.5432227161638906,1218.6207140040697,0.5887655089589842,3.3567966359928563,0.03246863934827119,20825.0,0.0,3565.0,0.0,0.9916925552499843,0.9000000000000004,0.8925232824920112,0.9909733265105806,0.3115021030326738,0.01595175125025558,0.030545313520138794,-0.1105111823325952,0.1397235957905414,0.33472803347280333,0.8491670183305505,0.0,239
88,train,pact,3.0,0,0.2947040708871606,0.0674336133607277,0.08429201127975039,0.050906556358397255,0.004184100543105951,0.01771757362905313,0.8459125622545824,0.8468718941491019,0.4154699884947374,1174.250230350255,0.7161995070249965,2.8342263830755545,0.059041409513369496,21063.0,0.0,3565.0,0.0,0.9912451495685338,0.9000000000000004,0.8921206144608215,0.6446568724392173,0.30905857507983014,0.02443046028482292,0.05757832380082793,-0.10770772296285229,0.11309750221884113,0.4309623430962343,0.8468718931923812,0.0,239
89,train,pact,3.0,0,0.4341484118583851,0.10279368037310374,0.1284920927830027,0.07601115961703296,0.008368201086211903,0.01734369715469184,0.8541319167015443,0.8608384763346556,0.5251697648519252,1260.5371522783735,0.6656292379525914,3.0999783237608907,0.07333044186585182,21301.0,0.0,3565.0,0.0,0.9917028257038802,0.9000000000000004,0.8925325286937059,0.7268444053664227,0.4076063574513852,0.03857860654808473,0.07183454547732071,-0.1111098334302966,0.13503233168505135,0.39748953974895396,0.8608384767541531,0.0,239
90,eval,pact,3.0,0,0.15197702979228886,0.03151397879772954,0.03939247180970296,0.0020920502715529757,0.0,0.011514919893777146,0.63776034391076,0.6390128719258009,0.30313455908867104,6339.271307143207,0.5087210725540895,3.889840652503728,0.030135639742012894,21539.0,0.0,3565.0,0.0,0.9974728264070455,0.9000000000000004,0.8977255190266725,0.6529861644813555,0.30321542656324185,0.012198046325162673,0.029225349575320112,-0.08185160945952615,0.09382528210980091,0.5523012552301255,0.6390128733555184,0.0,239
91,eval,pact,3.0,0,0.4948741555965635,0.11221425204263392,0.14026780724347662,0.009065551176729561,0.0,0.0098980973045065,0.6124305183917409,0.5782707777482197,0.45191324524051474,51464.445214435145,-0.4485823370547474,79.03328949636995,0.04506467316868602,21777.0,0.0,3565.0,0.0,0.9909601787642954,0.9000000000000004,0.8918641385423588,0.7795245753735974,0.6264781045042351,0.021820816181359753,0.047204917162329454,-0.08074550464321475,0.15113477874984152,0.1506276150627615,0.5782707727990277,0.0,239
92,eval,pact,3.0,0,0.3269574497412977,0.07435684157174985,0.09294604720931625,0.017433752262941464,0.0,0.011554230295587331,0.6546609710948736,0.6468192131948272,0.039998231862893786,177154.95938480648,-0.34720751119458027,111.33290500720675,0.052177914332551686,22015.0,0.0,3572.405857740586,0.0,0.9922305662262889,0.9000000000000004,0.8930074864351599,0.7714470350145076,0.4680279317302528,0.026854802052130793,0.048877335017133955,-0.07570243182371392,0.00595917332319006,0.9205020920502092,0.6468192085019874,0.0,239
93,eval,pact,3.0,0,0.5019461374421663,0.1256991366716187,0.15712391236450166,0.015341701991388488,0.0,0.010940893212232006,0.6574910106020493,0.6225396251329318,0.18005326086977716,425496.70639382844,0.014499977816999052,193.40243180725864,0.0508883332991466,22253.0,0.0,3633.2510460251046,0.0,0.991098308787685,0.9000000000000004,0.8919884578702839,0.8423074851215012,0.6099190737864841,0.04983276082202792,0.05233057270364282,-0.07290866616194482,0.0065931279320400665,0.9205020920502092,0.6225396219323117,0.0,239
94,eval,pact,3.0,0,0.5015085098678519,0.12196765960703548,0.15245956537723163,0.01394700181035317,0.0,0.010641348454711578,0.6266862162735671,0.610243873242055,-3.9277716240374114,377978.976333682,-0.28011786834839497,201.6189394037095,0.05973385729939992,22491.0,0.0,3690.0,0.0,0.9915746298295185,0.9000000000000004,0.8924171430171783,0.8730854000057677,0.6608542615191226,0.11142907979396674,0.049305552858313756,-0.0879304883108184,0.19728667427412197,0.008368200836820083,0.610243872813132,0.0,239
95,eval,pact,3.0,0,0.32695747973790945,0.07869580283783979,0.0983697485129269,0.009762901204899265,0.0,0.011436805281998535,0.6598860338392617,0.639841129465582,-0.8053074691005155,196293.46579171024,-0.3205526135160459,319.4006216935034,0.054030465712248656,22729.0,0.0,3690.0,0.0,0.9902726358200217,0.9000000000000004,0.8912453527979273,0.6607466007432253,0.6006959306061787,0.04062767382157911,0.05154398190457701,-0.07736660961247595,0.022822365918600228,0.5857740585774058,0.6398411310455093,0.0,239
96,eval,pact,3.0,0,0.41462239765982967,0.10231457910128511,0.12789321683704508,0.010460251357764879,0.0,0.011275455733628701,0.6601390765052461,0.6366853609244694,0.05611532890709374,394375.20972803346,-0.08294658062036567,77.44660296899005,0.05522384999415381,22967.0,0.0,3720.2887029288704,0.0,0.9928530864885162,0.9000000000000004,0.8935677525139254,0.6909543202284272,0.6637105168202193,0.05287860650079031,0.056390644689226936,-0.07642525661722163,0.029542284772410287,0.5857740585774058,0.6366853643920247,0.0,239
97,eval,pact,3.0,0,0.09046233746581896,0.024557697769162144,0.03069712038338355,0.0013947001810353172,0.0,0.012574066353424075,0.6429047368809768,0.6775783882729678,0.28786616574068824,421083.45299424685,0.21289417624598267,389.38452490004534,0.034943445559365044,23205.0,0.0,3768.845188284519,0.0,0.9948306043776508,0.9000000000000004,0.8953475198985144,1.3277322063355683,0.23834037543301856,0.02153147341120114,0.02860030995790991,-0.08629043414914511,0.07074933434766072,0.6610878661087866,0.6775783912465055,0.0,239
98,eval,pact,3.0,0,0.47063660832414467,0.08643912879075995,0.10804890527995888,0.006276150814658927,0.0,0.008776429730562968,0.5602298718117271,0.5242225985397355,nan,244109.89856825315,-0.49571029118663595,115.86478164704774,426009947.0795146,23443.0,0.0,3860.9330543933056,3.9581589958158996,0.9586218964604654,0.9000000000000004,0.8627596872870393,0.7220190376521681,0.6441272000961504,0.013590512658433558,0.03717837735297447,-0.08709965383929191,0.22378597692405228,0.1506276150627615,0.5242225979351494,0.0,239
99,eval,pact,3.0,0,0.1870741706890581,0.03845660511459256,0.04807075409640126,0.008368201086211903,0.0,0.011225198937198108,0.6587995212197802,0.6309712045362305,nan,115967.3131210774,-0.3890354978115489,nan,0.03253329522049475,23681.0,0.0,3876.0627615062763,163.0,0.8269832347476832,0.9000000000000004,0.7442848943018016,0.46547063654178594,0.22236597127640723,0.004179120563074118,0.03157667651096414,-0.07450988582661416,0.009382528210980092,0.9414225941422594,0.6309712065565534,0.0,239
100,train,pact,3.0,0,0.14082450920353773,0.03339251406949523,0.041740639589790976,0.016039052081906147,0.0034867504525882926,0.016840405720305554,0.8237969266819655,0.8320582813922331,nan,6190.439602776052,0.38044824381846015,nan,0.03978670746339855,23919.0,0.0,3881.0,402.0,0.8163197875396976,0.9000000000000004,0.7346877870948744,0.5487958228423239,-0.010758671441477796,0.008773087161366645,0.03614258603107624,-0.10505781576674027,0.10244706479016102,0.4686192468619247,0.8320582846494112,0.0,239
101,train,pact,3.0,0,0.14082450920353773,0.03627330147211834,0.04534162359524397,0.01813110229111117,0.0006973500905176586,0.01731250913196076,0.8534974423412499,0.8558090675824855,nan,1176.0968625375915,0.4896610619258681,nan,0.03713582777009038,24157.0,0.0,3881.0,641.0,0.8254384390978634,0.9000000000000004,0.742894573939894,0.4791134457000714,0.17608107601951972,0.010534239738671186,0.03604302619168414,-0.10935814791243821,0.11931025738557119,0.4769874476987448,0.8558090658928318,0.0,239
102,train,pact,3.0,0,0.022306911853421187,0.006467057288463362,0.008083821254293215,0.0,0.0,0.017390687438507395,0.8472421863837222,0.8478205756412889,nan,1168.7359537419914,0.4535221997414673,nan,0.008496640617081216,24395.0,0.0,3881.0,880.0,0.8255878966223744,0.9000000000000004,0.743029086659643,0.3580545182681498,0.1061960428159654,0.0030104417320014547,0.008190987163246951,-0.11072654220029418,0.1382021047293014,0.4225941422594142,0.8478205749443863,0.0,239
103,train,pact,3.0,0,0.14082450920353773,0.03190103205279267,0.03987628755993337,0.011854951538800196,0.009065551176729561,0.015788637469892845,0.7770352699018422,0.7794185989072632,nan,1112.8170725291743,0.6384017653295685,nan,0.03324269288181518,24633.0,0.0,3881.0,1119.0,0.8253582032654575,0.9000000000000004,0.7428223672771055,0.3909344094345611,0.151947182201429,0.00899476314210618,0.031370461966392336,-0.10450166331016243,0.15303664257639155,0.3514644351464435,0.7794185942457449,0.0,239
104,train,pact,3.0,0,0.07326333691171423,0.01807696668300074,0.02259620688328065,0.0034867504525882926,0.0,0.016673114011453848,0.8400647759312865,0.8374251608569253,nan,1188.0573153316227,0.5187360037694915,nan,0.020236952234900782,24871.0,0.0,3881.0,1358.0,0.8255225963672335,0.9000000000000004,0.7429703217171226,0.33798617749327275,0.13035571210427688,0.005752225683127541,0.019668444932538776,-0.10483425201855529,0.09382528210980093,0.4560669456066946,0.8374251593163169,0.0,239
105,train,pact,3.0,0,0.29470410188133966,0.06622000898524794,0.0827750056527156,0.05509065715089503,0.005578800724141269,0.016513029146534255,0.838547090107427,0.8427975198963197,nan,1077.5524835945673,0.5412942646811697,nan,0.04276368748744907,25109.0,0.0,3881.0,1597.0,0.824894254177684,0.9000000000000004,0.7424048108037047,0.32246794052030464,0.35605193138729463,0.00023792564967786573,0.044669984569504564,-0.10839775943350194,0.1293267402054013,0.4309623430962343,0.8427975246226311,0.0,239
