episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
90,eval,blind,3.0,0,0.0008817254575398053,0.0004308354956154891,0.0007180591112891188,0.0,0.0,0.012163792493281629,1.148455118783847,1.1465400210484302,0.0004308354632846649,-0.13105711456417185,0.0,1.0,1.1465400203260163,0.0,239
91,eval,blind,3.0,0,0.06036286422683006,0.019255887536601374,0.03209314490113189,0.0,0.0,0.011425803395019354,1.1648597490338601,1.0838613274456568,0.019255887646623594,-0.12451222028365848,0.012196207602599485,0.9790794979079498,1.0838613233245369,0.0,239
92,eval,blind,3.0,0,0.21150074667297547,0.08942667236071855,0.1490444342234848,0.0947128187662388,0.0,0.012389607117686685,1.1638039869244627,1.1725369070239646,0.0894266724328997,-0.14237738754167323,0.1690257871153447,0.7824267782426778,1.1725369094092992,0.0,239
93,eval,blind,3.0,0,0.004340025042008344,0.0020080253807730412,0.003346708816489318,0.0,0.0,0.012119946876642095,1.1551704496519337,1.146242750987847,0.002008025385643975,-0.13118593118641805,0.0012760022552597999,0.9665271966527197,1.1462427514918927,0.0,239
94,eval,blind,3.0,0,0.41162967206828666,0.17078360305200005,0.284639305590443,0.2095853939465399,0.0,0.01346424121651253,1.1358176654352803,1.2561599985700271,0.170783602741752,-0.1666345141658421,0.2932134484702811,0.5815899581589958,1.2561599994949224,0.0,239
95,eval,blind,3.0,0,0.31902109559870884,0.11564825537451226,0.1927470712387076,0.1215290989586499,0.0,0.012030634289669754,1.1661117396095309,1.131749526975544,0.11564825487405424,-0.14075455980030488,0.17528710050743343,0.7824267782426778,1.1317495299716716,0.0,239
96,eval,blind,3.0,0,0.48485143263255603,0.1931682739278475,0.3219470864896873,0.21186763110519952,0.0,0.01288283994094036,1.1383249517764007,1.2102570336109424,0.19316827263668468,-0.17921354584847235,0.42063562716994574,0.34309623430962344,1.2102570324096522,0.0,239
97,eval,blind,3.0,0,0.5020268857079679,0.2080349042698038,0.3467247974691707,0.2504754655655458,0.0,0.01299955261867322,1.1032138806007896,1.2259454082494998,0.2080349034332818,-0.19198629349086208,0.4650286358645657,0.2803347280334728,1.2259454034560344,0.0,239
98,eval,blind,3.0,0,0.02819465429997744,0.009933187713278857,0.016555312015401166,0.0,0.0,0.011750476212712262,1.1590001964668848,1.115329475831786,0.009933187370091115,-0.12290323751980246,0.0,1.0,1.115329477838988,0.0,239
99,eval,blind,3.0,0,0.4891325045084395,0.20008089858618475,0.3334681221917072,0.24743248335237783,0.0,0.01304930352087612,1.081286475498806,1.2329821715045675,0.20008089738008059,-0.19811962023122684,0.523368645953886,0.17573221757322174,1.232982166025389,0.0,239
